YEAR,MONTH,DAY,LABORATORY,SOURCE,SP,N_SAMPLE,SHIP_TYPE,TOTAL_WEIGHT,SAMPLE_WEIGHT,PORT,GEAR,LENGTH,FREQUENCY
2016,5,22,ILO,SEGUIMIENTO,x,67,BOTE,32,21.75,ILO,PINTA,26,8
2016,5,22,ILO,SEGUIMIENTO,x,67,BOTE,32,21.75,ILO,PINTA,27,7
2016,5,22,ILO,SEGUIMIENTO,x,67,BOTE,32,21.75,ILO,PINTA,28,4
2016,5,22,ILO,SEGUIMIENTO,x,67,BOTE,32,21.75,ILO,PINTA,29,3
2016,9,21,CHIMBOTE,SEGUIMIENTO,x,68,BOTE,100,19.796,EL DORADO,CORTINA,19,1
2016,9,21,CHIMBOTE,SEGUIMIENTO,x,68,BOTE,100,19.796,EL DORADO,CORTINA,21,1
2016,9,21,CHIMBOTE,SEGUIMIENTO,x,68,BOTE,100,19.796,EL DORADO,CORTINA,22,9
2016,9,21,CHIMBOTE,SEGUIMIENTO,x,68,BOTE,100,19.796,EL DORADO,CORTINA,23,27
2016,9,21,CHIMBOTE,SEGUIMIENTO,x,68,BOTE,100,19.796,EL DORADO,CORTINA,24,27
2016,9,21,CHIMBOTE,SEGUIMIENTO,x,68,BOTE,100,19.796,EL DORADO,CORTINA,25,28
2016,9,21,CHIMBOTE,SEGUIMIENTO,x,68,BOTE,100,19.796,EL DORADO,CORTINA,26,15
2016,9,21,CHIMBOTE,SEGUIMIENTO,x,68,BOTE,100,19.796,EL DORADO,CORTINA,27,3
2016,9,21,CHIMBOTE,SEGUIMIENTO,x,68,BOTE,100,19.796,EL DORADO,CORTINA,28,2
2016,9,21,CHIMBOTE,SEGUIMIENTO,x,68,BOTE,100,19.796,EL DORADO,CORTINA,33,1
2016,4,23,CALLAO,SEGUIMIENTO,x,69,LANCHA,6000,16,CALLAO,CERCO,17,2
2016,4,23,CALLAO,SEGUIMIENTO,x,69,LANCHA,6000,16,CALLAO,CERCO,18,4
2016,4,23,CALLAO,SEGUIMIENTO,x,69,LANCHA,6000,16,CALLAO,CERCO,19,7
2016,4,23,CALLAO,SEGUIMIENTO,x,69,LANCHA,6000,16,CALLAO,CERCO,20,8
2016,4,23,CALLAO,SEGUIMIENTO,x,69,LANCHA,6000,16,CALLAO,CERCO,21,10
2016,4,23,CALLAO,SEGUIMIENTO,x,69,LANCHA,6000,16,CALLAO,CERCO,22,12
2016,4,23,CALLAO,SEGUIMIENTO,x,69,LANCHA,6000,16,CALLAO,CERCO,23,15
2016,4,23,CALLAO,SEGUIMIENTO,x,69,LANCHA,6000,16,CALLAO,CERCO,24,15
2016,4,23,CALLAO,SEGUIMIENTO,x,69,LANCHA,6000,16,CALLAO,CERCO,25,12
2016,4,23,CALLAO,SEGUIMIENTO,x,69,LANCHA,6000,16,CALLAO,CERCO,26,5
2016,4,23,CALLAO,SEGUIMIENTO,x,69,LANCHA,6000,16,CALLAO,CERCO,27,9
2016,4,23,CALLAO,SEGUIMIENTO,x,69,LANCHA,6000,16,CALLAO,CERCO,28,3
2016,4,12,CHIMBOTE,SEGUIMIENTO,x,70,CHALANA,80,44.808,CHIMBOTE,CORTINA,34,1
2016,4,12,CHIMBOTE,SEGUIMIENTO,x,70,CHALANA,80,44.808,CHIMBOTE,CORTINA,35,3
2016,4,12,CHIMBOTE,SEGUIMIENTO,x,70,CHALANA,80,44.808,CHIMBOTE,CORTINA,37,1
2016,4,12,CHIMBOTE,SEGUIMIENTO,x,70,CHALANA,80,44.808,CHIMBOTE,CORTINA,38,4
2016,4,12,CHIMBOTE,SEGUIMIENTO,x,70,CHALANA,80,44.808,CHIMBOTE,CORTINA,39,9
2016,4,12,CHIMBOTE,SEGUIMIENTO,x,70,CHALANA,80,44.808,CHIMBOTE,CORTINA,40,9
2016,4,12,CHIMBOTE,SEGUIMIENTO,x,70,CHALANA,80,44.808,CHIMBOTE,CORTINA,41,7
2016,4,12,CHIMBOTE,SEGUIMIENTO,x,70,CHALANA,80,44.808,CHIMBOTE,CORTINA,42,11
2016,4,12,CHIMBOTE,SEGUIMIENTO,x,70,CHALANA,80,44.808,CHIMBOTE,CORTINA,43,2
2016,4,12,CHIMBOTE,SEGUIMIENTO,x,70,CHALANA,80,44.808,CHIMBOTE,CORTINA,44,7
2016,4,12,CHIMBOTE,SEGUIMIENTO,x,70,CHALANA,80,44.808,CHIMBOTE,CORTINA,45,1
2016,4,12,CHIMBOTE,SEGUIMIENTO,x,70,CHALANA,80,44.808,CHIMBOTE,CORTINA,46,1
2016,8,9,CALLAO,SEGUIMIENTO,x,71,LANCHA,60,6,CALLAO,CERCO,12,1
2016,8,9,CALLAO,SEGUIMIENTO,x,71,LANCHA,60,6,CALLAO,CERCO,13,2
2016,8,9,CALLAO,SEGUIMIENTO,x,71,LANCHA,60,6,CALLAO,CERCO,14,6
2016,8,9,CALLAO,SEGUIMIENTO,x,71,LANCHA,60,6,CALLAO,CERCO,15,13
2016,8,9,CALLAO,SEGUIMIENTO,x,71,LANCHA,60,6,CALLAO,CERCO,16,15
2016,8,9,CALLAO,SEGUIMIENTO,x,71,LANCHA,60,6,CALLAO,CERCO,17,15
2016,8,9,CALLAO,SEGUIMIENTO,x,71,LANCHA,60,6,CALLAO,CERCO,18,13
2016,8,9,CALLAO,SEGUIMIENTO,x,71,LANCHA,60,6,CALLAO,CERCO,19,15
2016,8,9,CALLAO,SEGUIMIENTO,x,71,LANCHA,60,6,CALLAO,CERCO,20,5
2016,8,9,CALLAO,SEGUIMIENTO,x,71,LANCHA,60,6,CALLAO,CERCO,21,4
2016,8,9,CALLAO,SEGUIMIENTO,x,71,LANCHA,60,6,CALLAO,CERCO,23,1
2016,8,20,CALLAO,SEGUIMIENTO,x,72,LANCHA,60,9,CALLAO,CERCO,13,18
2016,8,20,CALLAO,SEGUIMIENTO,x,72,LANCHA,60,9,CALLAO,CERCO,14,28
2016,8,20,CALLAO,SEGUIMIENTO,x,72,LANCHA,60,9,CALLAO,CERCO,15,18
2016,8,20,CALLAO,SEGUIMIENTO,x,72,LANCHA,60,9,CALLAO,CERCO,16,3
2016,8,20,CALLAO,SEGUIMIENTO,x,72,LANCHA,60,9,CALLAO,CERCO,17,3
2016,8,20,CALLAO,SEGUIMIENTO,x,72,LANCHA,60,9,CALLAO,CERCO,18,1
2016,8,20,CALLAO,SEGUIMIENTO,x,72,LANCHA,60,9,CALLAO,CERCO,19,4
2016,8,20,CALLAO,SEGUIMIENTO,x,72,LANCHA,60,9,CALLAO,CERCO,20,8
2016,8,20,CALLAO,SEGUIMIENTO,x,72,LANCHA,60,9,CALLAO,CERCO,21,31
2016,8,20,CALLAO,SEGUIMIENTO,x,72,LANCHA,60,9,CALLAO,CERCO,22,10
2016,8,20,CALLAO,SEGUIMIENTO,x,72,LANCHA,60,9,CALLAO,CERCO,23,4
2016,8,20,CALLAO,SEGUIMIENTO,x,72,LANCHA,60,9,CALLAO,CERCO,24,1
2016,4,24,CALLAO,SEGUIMIENTO,x,73,CHALANA,20,14,CALLAO,PINTA,27,1
2016,4,24,CALLAO,SEGUIMIENTO,x,73,CHALANA,20,14,CALLAO,PINTA,28,4
2016,4,24,CALLAO,SEGUIMIENTO,x,73,CHALANA,20,14,CALLAO,PINTA,29,1
2016,4,24,CALLAO,SEGUIMIENTO,x,73,CHALANA,20,14,CALLAO,PINTA,30,6
2016,4,24,CALLAO,SEGUIMIENTO,x,73,CHALANA,20,14,CALLAO,PINTA,31,5
2016,4,24,CALLAO,SEGUIMIENTO,x,73,CHALANA,20,14,CALLAO,PINTA,32,4
2016,4,24,CALLAO,SEGUIMIENTO,x,73,CHALANA,20,14,CALLAO,PINTA,33,4
2016,4,24,CALLAO,SEGUIMIENTO,x,73,CHALANA,20,14,CALLAO,PINTA,34,2
2016,4,24,CALLAO,SEGUIMIENTO,x,73,CHALANA,20,14,CALLAO,PINTA,35,3
2016,4,24,CALLAO,SEGUIMIENTO,x,73,CHALANA,20,14,CALLAO,PINTA,36,0
2016,4,24,CALLAO,SEGUIMIENTO,x,73,CHALANA,20,14,CALLAO,PINTA,37,1
2016,4,24,CALLAO,SEGUIMIENTO,x,73,CHALANA,20,14,CALLAO,PINTA,38,1
2016,3,22,HUACHO,SEGUIMIENTO,x,74,BOTE,40,28,HUACHO,CORTINA,19,5
2016,3,22,HUACHO,SEGUIMIENTO,x,74,BOTE,40,28,HUACHO,CORTINA,20,13
2016,3,22,HUACHO,SEGUIMIENTO,x,74,BOTE,40,28,HUACHO,CORTINA,21,31
2016,3,22,HUACHO,SEGUIMIENTO,x,74,BOTE,40,28,HUACHO,CORTINA,21,44
2016,3,22,HUACHO,SEGUIMIENTO,x,74,BOTE,40,28,HUACHO,CORTINA,23,34
2016,3,22,HUACHO,SEGUIMIENTO,x,74,BOTE,40,28,HUACHO,CORTINA,24,11
2016,3,22,HUACHO,SEGUIMIENTO,x,74,BOTE,40,28,HUACHO,CORTINA,25,7
2016,3,22,HUACHO,SEGUIMIENTO,x,74,BOTE,40,28,HUACHO,CORTINA,26,1
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,19,7
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,20,10
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,21,13
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,22,14
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,23,9
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,24,13
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,25,3
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,26,5
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,27,2
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,28,2
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,29,1
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,30,1
2016,8,22,CHIMBOTE,SEGUIMIENTO,x,75,BOTE,30,12.742,EL DORADO,CORTINA,31,1
2016,5,28,CALLAO,SEGUIMIENTO,x,76,BOTE,60,13.6,CALLAO,CORTINA,20,1
2016,5,28,CALLAO,SEGUIMIENTO,x,76,BOTE,60,13.6,CALLAO,CORTINA,21,3
2016,5,28,CALLAO,SEGUIMIENTO,x,76,BOTE,60,13.6,CALLAO,CORTINA,22,15
2016,5,28,CALLAO,SEGUIMIENTO,x,76,BOTE,60,13.6,CALLAO,CORTINA,23,28
2016,5,28,CALLAO,SEGUIMIENTO,x,76,BOTE,60,13.6,CALLAO,CORTINA,24,21
2016,5,28,CALLAO,SEGUIMIENTO,x,76,BOTE,60,13.6,CALLAO,CORTINA,25,8
2016,5,28,CALLAO,SEGUIMIENTO,x,76,BOTE,60,13.6,CALLAO,CORTINA,26,1
2016,5,28,CALLAO,SEGUIMIENTO,x,76,BOTE,60,13.6,CALLAO,CORTINA,27,1
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,14,1
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,16,5
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,17,2
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,18,4
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,19,8
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,20,10
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,21,22
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,22,41
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,23,34
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,24,17
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,25,4
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,26,1
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,27,4
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,28,3
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,29,1
2016,10,2,CAMANA,SEGUIMIENTO,x,77,LANCHA,3100,20,MATARANI,CERCO,31,1
2016,3,13,CAMANA,SEGUIMIENTO,x,78,BOTE,65,22.7,QUILCA,CORTINA,21,7
2016,3,13,CAMANA,SEGUIMIENTO,x,78,BOTE,65,22.7,QUILCA,CORTINA,22,25
2016,3,13,CAMANA,SEGUIMIENTO,x,78,BOTE,65,22.7,QUILCA,CORTINA,23,51
2016,3,13,CAMANA,SEGUIMIENTO,x,78,BOTE,65,22.7,QUILCA,CORTINA,24,38
2016,3,13,CAMANA,SEGUIMIENTO,x,78,BOTE,65,22.7,QUILCA,CORTINA,25,13
2016,3,13,CAMANA,SEGUIMIENTO,x,78,BOTE,65,22.7,QUILCA,CORTINA,26,2
2016,8,17,HUACHO,SEGUIMIENTO,x,79,CHALANA,25,25,CARQUIN,CORTINA,19,6
2016,8,17,HUACHO,SEGUIMIENTO,x,79,CHALANA,25,25,CARQUIN,CORTINA,20,28
2016,8,17,HUACHO,SEGUIMIENTO,x,79,CHALANA,25,25,CARQUIN,CORTINA,21,39
2016,8,17,HUACHO,SEGUIMIENTO,x,79,CHALANA,25,25,CARQUIN,CORTINA,22,25
2016,8,17,HUACHO,SEGUIMIENTO,x,79,CHALANA,25,25,CARQUIN,CORTINA,23,18
2016,8,17,HUACHO,SEGUIMIENTO,x,79,CHALANA,25,25,CARQUIN,CORTINA,24,14
2016,8,17,HUACHO,SEGUIMIENTO,x,79,CHALANA,25,25,CARQUIN,CORTINA,25,7
2016,8,17,HUACHO,SEGUIMIENTO,x,79,CHALANA,25,25,CARQUIN,CORTINA,26,4
2016,8,17,HUACHO,SEGUIMIENTO,x,79,CHALANA,25,25,CARQUIN,CORTINA,27,2
2016,8,17,HUACHO,SEGUIMIENTO,x,79,CHALANA,25,25,CARQUIN,CORTINA,28,1
2016,12,19,CALLAO,SEGUIMIENTO,x,80,ZAPATO,25,20,CALLAO,CORTINA,18,1
2016,12,19,CALLAO,SEGUIMIENTO,x,80,ZAPATO,25,20,CALLAO,CORTINA,19,6
2016,12,19,CALLAO,SEGUIMIENTO,x,80,ZAPATO,25,20,CALLAO,CORTINA,20,21
2016,12,19,CALLAO,SEGUIMIENTO,x,80,ZAPATO,25,20,CALLAO,CORTINA,21,26
2016,12,19,CALLAO,SEGUIMIENTO,x,80,ZAPATO,25,20,CALLAO,CORTINA,22,30
2016,12,19,CALLAO,SEGUIMIENTO,x,80,ZAPATO,25,20,CALLAO,CORTINA,23,23
2016,12,19,CALLAO,SEGUIMIENTO,x,80,ZAPATO,25,20,CALLAO,CORTINA,24,19
2016,12,19,CALLAO,SEGUIMIENTO,x,80,ZAPATO,25,20,CALLAO,CORTINA,25,9
2016,12,19,CALLAO,SEGUIMIENTO,x,80,ZAPATO,25,20,CALLAO,CORTINA,26,2
2016,12,19,CALLAO,SEGUIMIENTO,x,80,ZAPATO,25,20,CALLAO,CORTINA,27,3
2016,1,29,ILO,SEGUIMIENTO,x,81,BOTE,2500,23.5,ILO,CERCO,19,1
2016,1,29,ILO,SEGUIMIENTO,x,81,BOTE,2500,23.5,ILO,CERCO,20,3
2016,1,29,ILO,SEGUIMIENTO,x,81,BOTE,2500,23.5,ILO,CERCO,21,5
2016,1,29,ILO,SEGUIMIENTO,x,81,BOTE,2500,23.5,ILO,CERCO,22,11
2016,1,29,ILO,SEGUIMIENTO,x,81,BOTE,2500,23.5,ILO,CERCO,23,19
2016,1,29,ILO,SEGUIMIENTO,x,81,BOTE,2500,23.5,ILO,CERCO,24,26
2016,1,29,ILO,SEGUIMIENTO,x,81,BOTE,2500,23.5,ILO,CERCO,25,41
2016,1,29,ILO,SEGUIMIENTO,x,81,BOTE,2500,23.5,ILO,CERCO,26,16
2016,1,29,ILO,SEGUIMIENTO,x,81,BOTE,2500,23.5,ILO,CERCO,27,8
2016,1,29,ILO,SEGUIMIENTO,x,81,BOTE,2500,23.5,ILO,CERCO,28,3
2016,1,29,ILO,SEGUIMIENTO,x,81,BOTE,2500,23.5,ILO,CERCO,29,2
2016,1,29,ILO,SEGUIMIENTO,x,81,BOTE,2500,23.5,ILO,CERCO,30,2
2016,3,14,ILO,SEGUIMIENTO,x,82,BOTE,1000,24.2,ILO,CERCO,16,1
2016,3,14,ILO,SEGUIMIENTO,x,82,BOTE,1000,24.2,ILO,CERCO,17,2
2016,3,14,ILO,SEGUIMIENTO,x,82,BOTE,1000,24.2,ILO,CERCO,18,5
2016,3,14,ILO,SEGUIMIENTO,x,82,BOTE,1000,24.2,ILO,CERCO,19,10
2016,3,14,ILO,SEGUIMIENTO,x,82,BOTE,1000,24.2,ILO,CERCO,20,17
2016,3,14,ILO,SEGUIMIENTO,x,82,BOTE,1000,24.2,ILO,CERCO,21,29
2016,3,14,ILO,SEGUIMIENTO,x,82,BOTE,1000,24.2,ILO,CERCO,22,43
2016,3,14,ILO,SEGUIMIENTO,x,82,BOTE,1000,24.2,ILO,CERCO,23,21
2016,3,14,ILO,SEGUIMIENTO,x,82,BOTE,1000,24.2,ILO,CERCO,24,16
2016,3,14,ILO,SEGUIMIENTO,x,82,BOTE,1000,24.2,ILO,CERCO,25,6
2016,3,14,ILO,SEGUIMIENTO,x,82,BOTE,1000,24.2,ILO,CERCO,26,3
2016,3,14,ILO,SEGUIMIENTO,x,82,BOTE,1000,24.2,ILO,CERCO,27,2
2016,9,20,ILO,SEGUIMIENTO,x,83,BOTE,600,25.5,ILO,CERCO,17,3
2016,9,20,ILO,SEGUIMIENTO,x,83,BOTE,600,25.5,ILO,CERCO,18,9
2016,9,20,ILO,SEGUIMIENTO,x,83,BOTE,600,25.5,ILO,CERCO,19,6
2016,9,20,ILO,SEGUIMIENTO,x,83,BOTE,600,25.5,ILO,CERCO,20,18
2016,9,20,ILO,SEGUIMIENTO,x,83,BOTE,600,25.5,ILO,CERCO,21,21
2016,9,20,ILO,SEGUIMIENTO,x,83,BOTE,600,25.5,ILO,CERCO,22,39
2016,9,20,ILO,SEGUIMIENTO,x,83,BOTE,600,25.5,ILO,CERCO,23,31
2016,9,20,ILO,SEGUIMIENTO,x,83,BOTE,600,25.5,ILO,CERCO,24,14
2016,9,20,ILO,SEGUIMIENTO,x,83,BOTE,600,25.5,ILO,CERCO,25,8
2016,9,20,ILO,SEGUIMIENTO,x,83,BOTE,600,25.5,ILO,CERCO,26,4
2016,9,20,ILO,SEGUIMIENTO,x,83,BOTE,600,25.5,ILO,CERCO,27,1
2016,8,6,CALLAO,SEGUIMIENTO,x,84,BOTE,120,13.6,CALLAO,CORTINA,20,2
2016,8,6,CALLAO,SEGUIMIENTO,x,84,BOTE,120,13.6,CALLAO,CORTINA,21,11
2016,8,6,CALLAO,SEGUIMIENTO,x,84,BOTE,120,13.6,CALLAO,CORTINA,22,20
2016,8,6,CALLAO,SEGUIMIENTO,x,84,BOTE,120,13.6,CALLAO,CORTINA,23,28
2016,8,6,CALLAO,SEGUIMIENTO,x,84,BOTE,120,13.6,CALLAO,CORTINA,24,12
2016,8,6,CALLAO,SEGUIMIENTO,x,84,BOTE,120,13.6,CALLAO,CORTINA,25,3
2016,8,6,CALLAO,SEGUIMIENTO,x,84,BOTE,120,13.6,CALLAO,CORTINA,26,2
2016,8,6,CALLAO,SEGUIMIENTO,x,84,BOTE,120,13.6,CALLAO,CORTINA,27,1
2016,8,6,CALLAO,SEGUIMIENTO,x,84,BOTE,120,13.6,CALLAO,CORTINA,28,1
2016,8,6,CALLAO,SEGUIMIENTO,x,84,BOTE,120,13.6,CALLAO,CORTINA,29,2
2016,9,21,CALLAO,SEGUIMIENTO,x,85,BOTE,90,10.4,CALLAO,CORTINA,19,4
2016,9,21,CALLAO,SEGUIMIENTO,x,85,BOTE,90,10.4,CALLAO,CORTINA,20,12
2016,9,21,CALLAO,SEGUIMIENTO,x,85,BOTE,90,10.4,CALLAO,CORTINA,21,14
2016,9,21,CALLAO,SEGUIMIENTO,x,85,BOTE,90,10.4,CALLAO,CORTINA,22,20
2016,9,21,CALLAO,SEGUIMIENTO,x,85,BOTE,90,10.4,CALLAO,CORTINA,23,7
2016,9,21,CALLAO,SEGUIMIENTO,x,85,BOTE,90,10.4,CALLAO,CORTINA,24,12
2016,9,21,CALLAO,SEGUIMIENTO,x,85,BOTE,90,10.4,CALLAO,CORTINA,25,3
2016,6,20,ILO,SEGUIMIENTO,x,86,BOTE,2500,30.75,ILO,CERCO,21,3
2016,6,20,ILO,SEGUIMIENTO,x,86,BOTE,2500,30.75,ILO,CERCO,22,9
2016,6,20,ILO,SEGUIMIENTO,x,86,BOTE,2500,30.75,ILO,CERCO,23,14
2016,6,20,ILO,SEGUIMIENTO,x,86,BOTE,2500,30.75,ILO,CERCO,24,18
2016,6,20,ILO,SEGUIMIENTO,x,86,BOTE,2500,30.75,ILO,CERCO,25,32
2016,6,20,ILO,SEGUIMIENTO,x,86,BOTE,2500,30.75,ILO,CERCO,26,25
2016,6,20,ILO,SEGUIMIENTO,x,86,BOTE,2500,30.75,ILO,CERCO,27,18
2016,6,20,ILO,SEGUIMIENTO,x,86,BOTE,2500,30.75,ILO,CERCO,28,11
2016,6,20,ILO,SEGUIMIENTO,x,86,BOTE,2500,30.75,ILO,CERCO,29,9
2016,10,4,ILO,SEGUIMIENTO,x,87,BOTE,2000,23.75,ILO,CERCO,17,1
2016,10,4,ILO,SEGUIMIENTO,x,87,BOTE,2000,23.75,ILO,CERCO,18,12
2016,10,4,ILO,SEGUIMIENTO,x,87,BOTE,2000,23.75,ILO,CERCO,19,14
2016,10,4,ILO,SEGUIMIENTO,x,87,BOTE,2000,23.75,ILO,CERCO,20,36
2016,10,4,ILO,SEGUIMIENTO,x,87,BOTE,2000,23.75,ILO,CERCO,21,43
2016,10,4,ILO,SEGUIMIENTO,x,87,BOTE,2000,23.75,ILO,CERCO,22,27
2016,10,4,ILO,SEGUIMIENTO,x,87,BOTE,2000,23.75,ILO,CERCO,23,9
2016,10,4,ILO,SEGUIMIENTO,x,87,BOTE,2000,23.75,ILO,CERCO,24,4
2016,10,4,ILO,SEGUIMIENTO,x,87,BOTE,2000,23.75,ILO,CERCO,25,1
2016,10,22,ILO,SEGUIMIENTO,x,88,BOTE,1200,27,ILO,CERCO,23,11
2016,10,22,ILO,SEGUIMIENTO,x,88,BOTE,1200,27,ILO,CERCO,24,19
2016,10,22,ILO,SEGUIMIENTO,x,88,BOTE,1200,27,ILO,CERCO,25,31
2016,10,22,ILO,SEGUIMIENTO,x,88,BOTE,1200,27,ILO,CERCO,26,41
2016,10,22,ILO,SEGUIMIENTO,x,88,BOTE,1200,27,ILO,CERCO,27,23
2016,10,22,ILO,SEGUIMIENTO,x,88,BOTE,1200,27,ILO,CERCO,28,8
2016,10,22,ILO,SEGUIMIENTO,x,88,BOTE,1200,27,ILO,CERCO,29,3
2016,12,17,ILO,SEGUIMIENTO,x,89,BOTE,40,19.6,ILO,CERCO,19,1
2016,12,17,ILO,SEGUIMIENTO,x,89,BOTE,40,19.6,ILO,CERCO,20,5
2016,12,17,ILO,SEGUIMIENTO,x,89,BOTE,40,19.6,ILO,CERCO,21,12
2016,12,17,ILO,SEGUIMIENTO,x,89,BOTE,40,19.6,ILO,CERCO,22,22
2016,12,17,ILO,SEGUIMIENTO,x,89,BOTE,40,19.6,ILO,CERCO,23,27
2016,12,17,ILO,SEGUIMIENTO,x,89,BOTE,40,19.6,ILO,CERCO,24,21
2016,12,17,ILO,SEGUIMIENTO,x,89,BOTE,40,19.6,ILO,CERCO,25,13
2016,12,17,ILO,SEGUIMIENTO,x,89,BOTE,40,19.6,ILO,CERCO,26,7
2016,12,17,ILO,SEGUIMIENTO,x,89,BOTE,40,19.6,ILO,CERCO,27,3
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,13,2
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,14,2
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,15,2
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,16,6
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,17,7
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,18,6
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,19,10
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,20,15
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,21,26
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,22,16
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,23,23
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,24,8
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,25,9
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,26,7
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,27,6
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,28,3
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,29,1
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,30,0
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,31,0
2016,9,4,CAMANA,SEGUIMIENTO,x,90,LANCHA,7600,19.7,MATARANI,CERCO,32,1
2016,8,19,ILO,SEGUIMIENTO,x,91,LANCHA,1000,17.2,MORRO SAMA,CERCO,19,5
2016,8,19,ILO,SEGUIMIENTO,x,91,LANCHA,1000,17.2,MORRO SAMA,CERCO,20,10
2016,8,19,ILO,SEGUIMIENTO,x,91,LANCHA,1000,17.2,MORRO SAMA,CERCO,21,16
2016,8,19,ILO,SEGUIMIENTO,x,91,LANCHA,1000,17.2,MORRO SAMA,CERCO,22,27
2016,8,19,ILO,SEGUIMIENTO,x,91,LANCHA,1000,17.2,MORRO SAMA,CERCO,23,33
2016,8,19,ILO,SEGUIMIENTO,x,91,LANCHA,1000,17.2,MORRO SAMA,CERCO,24,35
2016,8,19,ILO,SEGUIMIENTO,x,91,LANCHA,1000,17.2,MORRO SAMA,CERCO,25,6
